Unnamed: 0,Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
5342,1928,Amsterdam,haie,haie, Gustavo Marzi,Italie,Men,équipe sabre,argent
5343,1928,Amsterdam,haie,haie, Oreste Puliti,Italie,Men,équipe sabre,argent
5344,1928,Amsterdam,haie,haie, Emilio Salafia,Italie,Men,équipe sabre,argent
5345,1928,Amsterdam,haie,haie, Giulio Sarrocchi,Italie,Men,équipe sabre,argent
5346,1928,Amsterdam,football,football, Adolfo Baloncieri,Italie,Men,football,bronze
5347,1928,Amsterdam,football,football, Elvio Banchero,Italie,Men,football,bronze
5348,1928,Amsterdam,football,football, Delfo Bellini,Italie,Men,football,bronze
5349,1928,Amsterdam,football,football, Fulvio Bernardini,Italie,Men,football,bronze
5350,1928,Amsterdam,football,football, Umberto Caligaris,Italie,Men,football,bronze
5351,1928,Amsterdam,football,football, Giampero Combi,Italie,Men,football,bronze
5352,1928,Amsterdam,football,football, V. Degani,Italie,Men,football,bronze
5353,1928,Amsterdam,football,football, Giovanni Depra,Italie,Men,football,bronze
5354,1928,Amsterdam,football,football, A. Ferraris,Italie,Men,football,bronze
5355,1928,Amsterdam,football,football, F. Gasperi,Italie,Men,football,bronze
5356,1928,Amsterdam,football,football, Pietro Genovesi,Italie,Men,football,bronze
5357,1928,Amsterdam,football,football, Antonio Janni,Italie,Men,football,bronze
5358,1928,Amsterdam,football,football, Virgilio Felice Levratto,Italie,Men,football,bronze
5359,1928,Amsterdam,football,football, Mario Magnozzi,Italie,Men,football,bronze
5360,1928,Amsterdam,football,football, P. Pastore,Italie,Men,football,bronze
5361,1928,Amsterdam,football,football, Silvio Pietroboni,Italie,Men,football,bronze
5362,1928,Amsterdam,football,football, Alfredo Pitto,Italie,Men,football,bronze
5363,1928,Amsterdam,football,football, Enrico Rivolta,Italie,Men,football,bronze
5364,1928,Amsterdam,football,football, Virginio Rosetta,Italie,Men,football,bronze
5365,1928,Amsterdam,football,football, Gino Rossetti,Italie,Men,football,bronze
5366,1928,Amsterdam,football,football, Angelo Schiavio,Italie,Men,football,bronze
5367,1928,Amsterdam,football,football, A. Viviano,Italie,Men,football,bronze
5368,1928,Amsterdam,football,football, José Andrade,Uruguay,Men,football,or
5369,1928,Amsterdam,football,football, P. Anselmo,Uruguay,Men,football,or
5370,1928,Amsterdam,football,football, Pedro Arispe,Uruguay,Men,football,or
5371,1928,Amsterdam,football,football, Juan Pedro Arremon,Uruguay,Men,football,or
5372,1928,Amsterdam,football,football, V. Bartibas,Uruguay,Men,football,or
5373,1928,Amsterdam,football,football, F. Batignani,Uruguay,Men,football,or
5374,1928,Amsterdam,football,football, René Borjas,Uruguay,Men,football,or
5375,1928,Amsterdam,football,football, Antonio Campolo,Uruguay,Men,football,or
5376,1928,Amsterdam,football,football, Adhemar Canavesi,Uruguay,Men,football,or
5377,1928,Amsterdam,football,football, Hector Castro,Uruguay,Men,football,or
5378,1928,Amsterdam,football,football, Pedro Cea,Uruguay,Men,football,or
5379,1928,Amsterdam,football,football, Lorenzo Fernandez,Uruguay,Men,football,or
5380,1928,Amsterdam,football,football, Roberto Figueroa,Uruguay,Men,football,or
5381,1928,Amsterdam,football,football, Alvaro Gestido,Uruguay,Men,football,or
5382,1928,Amsterdam,football,football, AndrÃ©s Mazali,Uruguay,Men,football,or
5383,1928,Amsterdam,football,football, A. Melogno,Uruguay,Men,football,or
5384,1928,Amsterdam,football,football, José Nasazzi,Uruguay,Men,football,or
5385,1928,Amsterdam,football,football, Pedro Petrone,Uruguay,Men,football,or
5386,1928,Amsterdam,football,football, Juan Piriz,Uruguay,Men,football,or
5387,1928,Amsterdam,football,football, Hector Scarone,Uruguay,Men,football,or
5388,1928,Amsterdam,football,football, D. Tejera,Uruguay,Men,football,or
5389,1928,Amsterdam,football,football, Antonio Urdinaran,Uruguay,Men,football,or
5390,1928,Amsterdam,football,football, Ludovico Bidoglio,Argentine,Men,football,argent
5391,1928,Amsterdam,football,football, Angel Bosio,Argentine,Men,football,argent
5392,1928,Amsterdam,football,football, Saul H. Calandra,Argentine,Men,football,argent
5393,1928,Amsterdam,football,football, Alfredo D. Carricaberry,Argentine,Men,football,argent
5394,1928,Amsterdam,football,football, Roberto Cherro,Argentine,Men,football,argent
5395,1928,Amsterdam,football,football, Octavio J. Diaz,Argentine,Men,football,argent
5396,1928,Amsterdam,football,football, J. Evaristo,Argentine,Men,football,argent
5397,1928,Amsterdam,football,football, Manuel Ferreira,Argentine,Men,football,argent
5398,1928,Amsterdam,football,football, Enrique Gainzarain,Argentine,Men,football,argent
5399,1928,Amsterdam,football,football, S. N. Gomez,Argentine,Men,football,argent
5400,1928,Amsterdam,football,football, A. Helman,Argentine,Men,football,argent
5401,1928,Amsterdam,football,football, Angel Segundo Medici,Argentine,Men,football,argent
5402,1928,Amsterdam,football,football, Luis Felipe Monti,Argentine,Men,football,argent
5403,1928,Amsterdam,football,football, P. Ochoa,Argentine,Men,football,argent
5404,1928,Amsterdam,football,football, Rodolfo Orlandini,Argentine,Men,football,argent
5405,1928,Amsterdam,football,football, Raimundo B. Orsi,Argentine,Men,football,argent
5406,1928,Amsterdam,football,football, Fernando Paternoster,Argentine,Men,football,argent
5407,1928,Amsterdam,football,football, Feliciano Angel Perducca,Argentine,Men,football,argent
5408,1928,Amsterdam,football,football, N. Perinetti,Argentine,Men,football,argent
5409,1928,Amsterdam,football,football, Domingo Alberto Tarasconi,Argentine,Men,football,argent
5410,1928,Amsterdam,football,football, L. F. Weihmuller,Argentine,Men,football,argent
5411,1928,Amsterdam,football,football, A. B. Zumelzu,Argentine,Men,football,argent
5412,1928,Amsterdam,gymnastique,gymnastique artistique, Eugen Mack,Suisse,Men,barre horizontale,bronze
5413,1928,Amsterdam,gymnastique,gymnastique artistique, Georges Miez,Suisse,Men,barre horizontale,or
5414,1928,Amsterdam,gymnastique,gymnastique artistique, Romeo Neri,Italie,Men,barre horizontale,argent
5415,1928,Amsterdam,gymnastique,gymnastique artistique, Leon Stukelj,République fédérale de Yougoslavie,Men,individuel tout-terrain,bronze
5416,1928,Amsterdam,gymnastique,gymnastique artistique, Georges Miez,Suisse,Men,individuel tout-terrain,or
5417,1928,Amsterdam,gymnastique,gymnastique artistique, Hermann Hänggi,Suisse,Men,individuel tout-terrain,argent
5418,1928,Amsterdam,gymnastique,gymnastique artistique, Hermann Hänggi,Suisse,Men,barres parallèles,bronze
5419,1928,Amsterdam,gymnastique,gymnastique artistique, Ladislav Vacha,Tchécoslovaquie,Men,barres parallèles,or
5420,1928,Amsterdam,gymnastique,gymnastique artistique, Josip Primozic,République fédérale de Yougoslavie,Men,barres parallèles,argent
5421,1928,Amsterdam,gymnastique,gymnastique artistique, Heikki Savolainen,Finlande,Men,cheval d'arçon,bronze
5422,1928,Amsterdam,gymnastique,gymnastique artistique, Hermann Hänggi,Suisse,Men,cheval d'arçon,or
5423,1928,Amsterdam,gymnastique,gymnastique artistique, Georges Miez,Suisse,Men,cheval d'arçon,argent
5424,1928,Amsterdam,gymnastique,gymnastique artistique, Emanuel Loffler,Tchécoslovaquie,Men,bagues,bronze
5425,1928,Amsterdam,gymnastique,gymnastique artistique, Leon Stukelj,République fédérale de Yougoslavie,Men,bagues,or
5426,1928,Amsterdam,gymnastique,gymnastique artistique, Ladislav Vacha,Tchécoslovaquie,Men,bagues,argent
5427,1928,Amsterdam,gymnastique,gymnastique artistique, Eduard Antosiewic,République fédérale de Yougoslavie,Men,compétition par équipe,bronze
5428,1928,Amsterdam,gymnastique,gymnastique artistique, Dragutin Ciotti,République fédérale de Yougoslavie,Men,compétition par équipe,bronze
5429,1928,Amsterdam,gymnastique,gymnastique artistique, Stane Derganc,République fédérale de Yougoslavie,Men,compétition par équipe,bronze
5430,1928,Amsterdam,gymnastique,gymnastique artistique, Boris Gregorka,République fédérale de Yougoslavie,Men,compétition par équipe,bronze
5431,1928,Amsterdam,gymnastique,gymnastique artistique, Anton Malej,République fédérale de Yougoslavie,Men,compétition par équipe,bronze
5432,1928,Amsterdam,gymnastique,gymnastique artistique, Ivan Porenta,République fédérale de Yougoslavie,Men,compétition par équipe,bronze
5433,1928,Amsterdam,gymnastique,gymnastique artistique, Josip Primozic,République fédérale de Yougoslavie,Men,compétition par équipe,bronze
5434,1928,Amsterdam,gymnastique,gymnastique artistique, Leon Stukelj,République fédérale de Yougoslavie,Men,compétition par équipe,bronze
5435,1928,Amsterdam,gymnastique,gymnastique artistique, Hans Grieder,Suisse,Men,compétition par équipe,or
5436,1928,Amsterdam,gymnastique,gymnastique artistique, August Güttinger,Suisse,Men,compétition par équipe,or
5437,1928,Amsterdam,gymnastique,gymnastique artistique, Hermann Hänggi,Suisse,Men,compétition par équipe,or
5438,1928,Amsterdam,gymnastique,gymnastique artistique, Eugen Mack,Suisse,Men,compétition par équipe,or
5439,1928,Amsterdam,gymnastique,gymnastique artistique, Georges Miez,Suisse,Men,compétition par équipe,or
5440,1928,Amsterdam,gymnastique,gymnastique artistique, Otto Pfister,Suisse,Men,compétition par équipe,or
5441,1928,Amsterdam,gymnastique,gymnastique artistique, Eduard Steinemann,Suisse,Men,compétition par équipe,or
5442,1928,Amsterdam,gymnastique,gymnastique artistique, Melchior Wezel,Suisse,Men,compétition par équipe,or
5443,1928,Amsterdam,gymnastique,gymnastique artistique, Josef Effenberger,Tchécoslovaquie,Men,compétition par équipe,argent
5444,1928,Amsterdam,gymnastique,gymnastique artistique, Jan Gajdos,Tchécoslovaquie,Men,compétition par équipe,argent
5445,1928,Amsterdam,gymnastique,gymnastique artistique, Jan Koutny,Tchécoslovaquie,Men,compétition par équipe,argent
5446,1928,Amsterdam,gymnastique,gymnastique artistique, Emanuel Loffler,Tchécoslovaquie,Men,compétition par équipe,argent
5447,1928,Amsterdam,gymnastique,gymnastique artistique, Bedrich Supcik,Tchécoslovaquie,Men,compétition par équipe,argent
5448,1928,Amsterdam,gymnastique,gymnastique artistique, Ladislav Tikal,Tchécoslovaquie,Men,compétition par équipe,argent
5449,1928,Amsterdam,gymnastique,gymnastique artistique, Ladislav Vacha,Tchécoslovaquie,Men,compétition par équipe,argent
5450,1928,Amsterdam,gymnastique,gymnastique artistique, Vaclav Vesely,Tchécoslovaquie,Men,compétition par équipe,argent
5451,1928,Amsterdam,gymnastique,gymnastique artistique, Annie Broadbent,Royaume-Uni,Women,compétition par équipe,bronze
5452,1928,Amsterdam,gymnastique,gymnastique artistique, Lucy Desmond,Royaume-Uni,Women,compétition par équipe,bronze
5453,1928,Amsterdam,gymnastique,gymnastique artistique, Margaret B. Hartley,Royaume-Uni,Women,compétition par équipe,bronze
5454,1928,Amsterdam,gymnastique,gymnastique artistique, Amy C. Jagger,Royaume-Uni,Women,compétition par équipe,bronze
5455,1928,Amsterdam,gymnastique,gymnastique artistique, Isobel M. R. Judd,Royaume-Uni,Women,compétition par équipe,bronze
5456,1928,Amsterdam,gymnastique,gymnastique artistique, Jessie T. Kite,Royaume-Uni,Women,compétition par équipe,bronze
5457,1928,Amsterdam,gymnastique,gymnastique artistique, Marjorie Moreman,Royaume-Uni,Women,compétition par équipe,bronze
5458,1928,Amsterdam,gymnastique,gymnastique artistique, Edith Carrie Pickles,Royaume-Uni,Women,compétition par équipe,bronze
5459,1928,Amsterdam,gymnastique,gymnastique artistique, Ethel Seymour,Royaume-Uni,Women,compétition par équipe,bronze
5460,1928,Amsterdam,gymnastique,gymnastique artistique, Ada Smith,Royaume-Uni,Women,compétition par équipe,bronze
5461,1928,Amsterdam,gymnastique,gymnastique artistique, Hilda Smith,Royaume-Uni,Women,compétition par équipe,bronze
5462,1928,Amsterdam,gymnastique,gymnastique artistique, Doris Woods,Royaume-Uni,Women,compétition par équipe,bronze
5463,1928,Amsterdam,gymnastique,gymnastique artistique, Estella Agsteribbe,Pays-Bas,Women,compétition par équipe,or
5464,1928,Amsterdam,gymnastique,gymnastique artistique, Petronella Burgerhof,Pays-Bas,Women,compétition par équipe,or
5465,1928,Amsterdam,gymnastique,gymnastique artistique, Elka De Levie,Pays-Bas,Women,compétition par équipe,or
5466,1928,Amsterdam,gymnastique,gymnastique artistique, Helena Nordheim,Pays-Bas,Women,compétition par équipe,or
5467,1928,Amsterdam,gymnastique,gymnastique artistique, Ans Polak,Pays-Bas,Women,compétition par équipe,or
5468,1928,Amsterdam,gymnastique,gymnastique artistique, Jud Simons,Pays-Bas,Women,compétition par équipe,or
5469,1928,Amsterdam,gymnastique,gymnastique artistique, Jacoba Cornelia Stelma,Pays-Bas,Women,compétition par équipe,or
5470,1928,Amsterdam,gymnastique,gymnastique artistique, Jacomina Van Den Berg,Pays-Bas,Women,compétition par équipe,or
5471,1928,Amsterdam,gymnastique,gymnastique artistique, Alida Johanna Van Den Bos,Pays-Bas,Women,compétition par équipe,or
5472,1928,Amsterdam,gymnastique,gymnastique artistique, Anna Maria Van Der Vegt,Pays-Bas,Women,compétition par équipe,or
5473,1928,Amsterdam,gymnastique,gymnastique artistique, Petronella Phillemina Johanna Van Randwijk,Pays-Bas,Women,compétition par équipe,or
5474,1928,Amsterdam,gymnastique,gymnastique artistique, Hendrika Alida Van Rumt,Pays-Bas,Women,compétition par équipe,or
5475,1928,Amsterdam,gymnastique,gymnastique artistique, Bianca Ambrosetti,Italie,Women,compétition par équipe,argent
5476,1928,Amsterdam,gymnastique,gymnastique artistique, Lavinia Gianoni,Italie,Women,compétition par équipe,argent
5477,1928,Amsterdam,gymnastique,gymnastique artistique, Luigina Giavotti,Italie,Women,compétition par équipe,argent
5478,1928,Amsterdam,gymnastique,gymnastique artistique, Virginia Giorgi,Italie,Women,compétition par équipe,argent
5479,1928,Amsterdam,gymnastique,gymnastique artistique, Germana Malabarba,Italie,Women,compétition par équipe,argent
5480,1928,Amsterdam,gymnastique,gymnastique artistique, Clara Marangoni,Italie,Women,compétition par équipe,argent
5481,1928,Amsterdam,gymnastique,gymnastique artistique, Luigina Perversi,Italie,Women,compétition par équipe,argent
5482,1928,Amsterdam,gymnastique,gymnastique artistique, Diana Pizzavini,Italie,Women,compétition par équipe,argent
5483,1928,Amsterdam,gymnastique,gymnastique artistique, Luisa Tanzini,Italie,Women,compétition par équipe,argent
5484,1928,Amsterdam,gymnastique,gymnastique artistique, Carolina Tronconi,Italie,Women,compétition par équipe,argent
5485,1928,Amsterdam,gymnastique,gymnastique artistique, Ines Vercesi,Italie,Women,compétition par équipe,argent
5486,1928,Amsterdam,gymnastique,gymnastique artistique, Rita Vittadini,Italie,Women,compétition par équipe,argent
5487,1928,Amsterdam,gymnastique,gymnastique artistique, Stane Derganc,République fédérale de Yougoslavie,Men,chambre forte,bronze
5488,1928,Amsterdam,gymnastique,gymnastique artistique, Eugen Mack,Suisse,Men,chambre forte,or
5489,1928,Amsterdam,gymnastique,gymnastique artistique, Emanuel Loffler,Tchécoslovaquie,Men,chambre forte,argent
5490,1928,Amsterdam,hockey,hockey, Bruno Boche,Allemagne,Men,hockey,bronze
5491,1928,Amsterdam,hockey,hockey, Georg Brunner,Allemagne,Men,hockey,bronze
5492,1928,Amsterdam,hockey,hockey, Heinz Förstendorf,Allemagne,Men,hockey,bronze
5493,1928,Amsterdam,hockey,hockey, Erwin Franzkowiak,Allemagne,Men,hockey,bronze
5494,1928,Amsterdam,hockey,hockey, Werner Freyberg,Allemagne,Men,hockey,bronze
5495,1928,Amsterdam,hockey,hockey, Theodor Haag,Allemagne,Men,hockey,bronze
5496,1928,Amsterdam,hockey,hockey, Hans Heinrich Haussmann,Allemagne,Men,hockey,bronze
5497,1928,Amsterdam,hockey,hockey, Kurt Haverbeck,Allemagne,Men,hockey,bronze
5498,1928,Amsterdam,hockey,hockey, Aribert Heymann,Allemagne,Men,hockey,bronze
5499,1928,Amsterdam,hockey,hockey, Herbert Hobein,Allemagne,Men,hockey,bronze
5500,1928,Amsterdam,hockey,hockey, Fritz Horn,Allemagne,Men,hockey,bronze
5501,1928,Amsterdam,hockey,hockey, Karl-Heinz Irmer,Allemagne,Men,hockey,bronze
5502,1928,Amsterdam,hockey,hockey, Herbert Kemmer,Allemagne,Men,hockey,bronze
5503,1928,Amsterdam,hockey,hockey, F. Lincke,Allemagne,Men,hockey,bronze
5504,1928,Amsterdam,hockey,hockey, Herbert Müller,Allemagne,Men,hockey,bronze
5505,1928,Amsterdam,hockey,hockey, Werner Proft,Allemagne,Men,hockey,bronze
5506,1928,Amsterdam,hockey,hockey, H. Schäfer,Allemagne,Men,hockey,bronze
5507,1928,Amsterdam,hockey,hockey, Gerd Strantzen,Allemagne,Men,hockey,bronze
5508,1928,Amsterdam,hockey,hockey, Kurt Weiss,Allemagne,Men,hockey,bronze
5509,1928,Amsterdam,hockey,hockey, Rolf Wollner,Allemagne,Men,hockey,bronze
5510,1928,Amsterdam,hockey,hockey, Heinz Wöltje,Allemagne,Men,hockey,bronze
5511,1928,Amsterdam,hockey,hockey, Erich Zander,Allemagne,Men,hockey,bronze
5512,1928,Amsterdam,hockey,hockey, Richard James Allen,Inde,Men,hockey,or
5513,1928,Amsterdam,hockey,hockey, Dyan Chand,Inde,Men,hockey,or
5514,1928,Amsterdam,hockey,hockey, Maurice A. Gateley,Inde,Men,hockey,or
5515,1928,Amsterdam,hockey,hockey, K. S. Gill,Inde,Men,hockey,or
5516,1928,Amsterdam,hockey,hockey, William John Goodsir-Cullen,Inde,Men,hockey,or
5517,1928,Amsterdam,hockey,hockey, Leslie Charles Hammond,Inde,Men,hockey,or
5518,1928,Amsterdam,hockey,hockey, Feroze Uddin Khan,Inde,Men,hockey,or
5519,1928,Amsterdam,hockey,hockey, George E. Marthins,Inde,Men,hockey,or
5520,1928,Amsterdam,hockey,hockey, Rex A. Norris,Inde,Men,hockey,or
5521,1928,Amsterdam,hockey,hockey, Broome Eric Pinniger,Inde,Men,hockey,or
5522,1928,Amsterdam,hockey,hockey, Michael E. Rocque,Inde,Men,hockey,or
5523,1928,Amsterdam,hockey,hockey, Frederic S. Seaman,Inde,Men,hockey,or
5524,1928,Amsterdam,hockey,hockey, Ali Shaukat,Inde,Men,hockey,or
5525,1928,Amsterdam,hockey,hockey, Jaipal Singh,Inde,Men,hockey,or
5526,1928,Amsterdam,hockey,hockey, Sayed Mohamed Yusuf,Inde,Men,hockey,or
5527,1928,Amsterdam,hockey,hockey, Jan Geert Ankerman,Pays-Bas,Men,hockey,argent
5528,1928,Amsterdam,hockey,hockey, Johannes Willem Brand,Pays-Bas,Men,hockey,argent
5529,1928,Amsterdam,hockey,hockey, Reindert Berend Jan De Waal,Pays-Bas,Men,hockey,argent
5530,1928,Amsterdam,hockey,hockey, Emiel Paulus Josef Duson,Pays-Bas,Men,hockey,argent
5531,1928,Amsterdam,hockey,hockey, C. J. J. Hardebeck,Pays-Bas,Men,hockey,argent
5532,1928,Amsterdam,hockey,hockey, T. F. Hubrecht,Pays-Bas,Men,hockey,argent
5533,1928,Amsterdam,hockey,hockey, Gerrit Jan Arnold Jannink,Pays-Bas,Men,hockey,argent
5534,1928,Amsterdam,hockey,hockey, Adriaan Johan Louis Katte,Pays-Bas,Men,hockey,argent
5535,1928,Amsterdam,hockey,hockey, August Johannes Kop,Pays-Bas,Men,hockey,argent
5536,1928,Amsterdam,hockey,hockey, G. Leembruggen,Pays-Bas,Men,hockey,argent
5537,1928,Amsterdam,hockey,hockey, H. J. L. Mangelaar Meertens,Pays-Bas,Men,hockey,argent
5538,1928,Amsterdam,hockey,hockey, O. F. Muller V. Czernicki,Pays-Bas,Men,hockey,argent
5539,1928,Amsterdam,hockey,hockey, Albert Willem Tresling,Pays-Bas,Men,hockey,argent
5540,1928,Amsterdam,hockey,hockey, W. J. Van Citters,Pays-Bas,Men,hockey,argent
5541,1928,Amsterdam,hockey,hockey, Paulus Van De Rovaert,Pays-Bas,Men,hockey,argent
5542,1928,Amsterdam,hockey,hockey, C. J. Van Der Hagen,Pays-Bas,Men,hockey,argent
5543,1928,Amsterdam,hockey,hockey, Robert Van Der Veen,Pays-Bas,Men,hockey,argent
5544,1928,Amsterdam,hockey,hockey, Antoine Robert Van Lierop,Pays-Bas,Men,hockey,argent
5545,1928,Amsterdam,hockey,hockey, J. J. Van Tienhoven Van Den Bogaard,Pays-Bas,Men,hockey,argent
5546,1928,Amsterdam,hockey,hockey, J. M. Van Voorst Van Beest,Pays-Bas,Men,hockey,argent
5547,1928,Amsterdam,hockey,hockey, Hendrik Philip Visser 'T Hooft,Pays-Bas,Men,hockey,argent
5548,1928,Amsterdam,hockey,hockey, N. Wentholt,Pays-Bas,Men,hockey,argent
5549,1928,Amsterdam,pentathlon moderne,pentath moderne., Helmut Kahl,Allemagne,Men,concours individuel,bronze
5550,1928,Amsterdam,pentathlon moderne,pentath moderne., Sven Thofelt,Suède,Men,concours individuel,or
5551,1928,Amsterdam,pentathlon moderne,pentath moderne., Bo S. G. Lindman,Suède,Men,concours individuel,argent
